num_hidden_layers,units_1,units_2,units_3,units_4,dropout_rate,activation_function,batch_size,early_stopping_patience,reduce_lr_factor,reduce_lr_patience,reduce_lr_min_lr,optimizer,best_val_accuracy,val_accuracy_std,best_val_loss,val_loss_std,best_train_accuracy,train_accuracy_std,best_train_loss,train_loss_std,delta_acc
2,128,512,512,1024,0.4,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6571309765179952,0.005744271836062526,0.925709585348765,0.008435681228897408,0.683076024055481,0.02055922407557582,0.8384250203768412,0.04925228306371567,0.03948230788778716
2,128,512,512,1024,0.4,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6641649603843689,0.01178878379403233,0.9120884339014689,0.006299126453437417,0.6921677788098654,0.0004665475897393065,0.8060577313105265,0.008347459132500576,0.04216244471748483
2,128,512,512,1024,0.4,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6593120694160461,0.0029636145568472513,0.9190521240234375,0.0030106272377555935,0.6901089747746786,0.013332459064152586,0.8173399170239767,0.024034293317869583,0.04671066523309564
2,128,512,512,1024,0.4,LeakyReLU,256,20,0.1,5,1e-07,adam,0.6605273683865865,0.01066657763007756,0.9155137340227762,0.005518890003650139,0.6932594577471415,0.006498727902050703,0.8124814033508301,0.02063624563126457,0.049554478628957954
2,128,512,512,1024,0.4,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6644065181414286,0.010003056352886286,0.9158173004786173,0.0069356119495153044,0.6863483985265096,0.008100934896213831,0.8200664520263672,0.016821799439068735,0.033024781945938705
2,128,512,512,1024,0.4,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6595566074053446,0.008137085540461709,0.9299268126487732,0.012167903597878752,0.6709507902463278,0.01301549792097249,0.8604158560434977,0.039955039008512015,0.017275519209499192
2,128,512,512,1024,0.4,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6568887035051981,0.006642748648380081,0.9271425803502401,0.006483857498788581,0.6736191511154175,0.010922652561012786,0.8566372195879618,0.02429793621055445,0.025469227162751726
2,128,512,512,1024,0.4,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6581011811892191,0.006736940038391343,0.9263277848561605,0.003031461166015842,0.6733765800793966,0.009682018822078885,0.8514182368914286,0.013903188453742756,0.02321132270659982
2,128,512,512,1024,0.4,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6585872769355774,0.009847998492214119,0.9160266518592834,0.0025590178961146562,0.6839235623677572,0.007194670836796593,0.8284046848615011,0.019377017433446247,0.03847065729855906
2,128,512,512,1024,0.4,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6576152841250101,0.003929404044689743,0.9261711835861206,0.002842768025052838,0.6758013566335043,0.010069989493859734,0.8522416551907858,0.014016675465858087,0.027654576995867132
2,128,512,512,1024,0.4,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6566461126009623,0.00702662807801734,0.9194666345914205,0.0028673005830474477,0.6812573870023092,0.007882141378555424,0.8363158901532491,0.010947272589497565,0.03748027122838228
2,128,512,512,1024,0.4,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6549487908681234,0.0070317427883551335,0.9231285651524862,0.009387897419893852,0.6785902976989746,0.009709136830940353,0.842544953028361,0.012177883167566936,0.03609672566845232
2,128,512,512,1024,0.4,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6566484173138937,0.012913288809768962,0.9268773992856344,0.014827291056437151,0.6701009074846903,0.010071434093181902,0.8626556396484375,0.020770227834263594,0.020486594981566863
2,256,256,512,1024,0.2,relu,64,15,0.1,5,1e-07,adam,0.6590721209843954,0.009561289272518566,0.9252270062764486,0.007830281748394377,0.7258724172910055,0.026166910528977405,0.7281155188878378,0.06473178198752078,0.1013550629433948
2,256,256,512,1024,0.2,relu,64,15,0.1,5,1e-07,nadam,0.6614975929260254,0.011378466115008154,0.9334014654159546,0.003216681078948328,0.7451487382253011,0.011045554131344714,0.678523858388265,0.026024924148160187,0.12645721797604542
2,256,256,512,1024,0.2,relu,64,20,0.1,5,1e-07,adam,0.6624679962793986,0.01277803046488798,0.9216493566830953,0.005211991673000047,0.7262363235155741,0.007265898832687801,0.7276813785235087,0.020270278286079597,0.09625872886587111
2,256,256,512,1024,0.2,relu,64,20,0.1,5,1e-07,nadam,0.6648925940195719,0.012354222005738977,0.9240613778432211,0.006494346021286447,0.7390881578127543,0.0031846094381553927,0.6931906342506409,0.019112321655172564,0.11159029963717469
2,256,256,512,1024,0.2,relu,128,15,0.1,5,1e-07,adam,0.6646500031153361,0.011722452683277483,0.9185388485590616,0.009030032690891391,0.7156879107157389,0.009116016363279559,0.7504078149795532,0.029464766974115344,0.07678914821511898
2,256,256,512,1024,0.2,relu,128,15,0.1,5,1e-07,nadam,0.6663475036621094,0.012496592059198869,0.9186198910077413,0.01450418553688984,0.7227206826210022,0.021979529374530796,0.7270687619845072,0.044849773746796565,0.0846002703530476
2,256,256,512,1024,0.2,relu,128,20,0.1,5,1e-07,adam,0.6614963610967001,0.008127860302237734,0.920551081498464,0.005740189352456732,0.717266837755839,0.025018862322704418,0.7461719115575155,0.05749721140704165,0.08430957438174959
2,256,256,512,1024,0.2,relu,128,20,0.1,5,1e-07,nadam,0.6636809905370077,0.014489784161664972,0.9255170424779257,0.013436478729637616,0.7376333077748617,0.00862220128312817,0.6992510557174683,0.017030458754879203,0.11142750552191735
2,256,256,512,1024,0.2,relu,256,15,0.1,5,1e-07,adam,0.6622239947319031,0.008335526290264503,0.9173604448636373,0.010221247197562526,0.7202985088030497,0.0175078692091387,0.7470604181289673,0.03609996445284682,0.08769617913748004
2,256,256,512,1024,0.2,relu,256,15,0.1,5,1e-07,nadam,0.6622243523597717,0.00943434528168657,0.9174970587094625,0.013982813400395594,0.70344477891922,0.011374790628803283,0.782366673151652,0.020265314259990265,0.062245410354607594
2,256,256,512,1024,0.2,relu,256,20,0.1,5,1e-07,adam,0.6648917198181152,0.009507797852939988,0.9141534368197123,0.004045275566317187,0.7285405198733012,0.0017704909989075118,0.7238298455874125,0.010720223783374427,0.09572806843285309
2,256,256,512,1024,0.2,relu,256,20,0.1,5,1e-07,nadam,0.6641639073689779,0.008965845239006462,0.9155418674151102,0.007561543397382642,0.7292696237564087,0.011692953217545472,0.7172175248463949,0.012890986522397618,0.09802657998285527
2,256,256,512,1024,0.2,relu,512,15,0.1,5,1e-07,adam,0.6619810263315836,0.007221236558866706,0.9143502116203308,0.01348579497748696,0.7126594185829163,0.010579124990700194,0.7619972626368204,0.018693027909257077,0.07655565678697872
2,256,256,512,1024,0.2,relu,512,15,0.1,5,1e-07,nadam,0.6634371678034464,0.010534509387730661,0.917316198348999,0.010645623491643193,0.7110829552014669,0.017036985452596853,0.7677941918373108,0.04264422064034074,0.07181657843465337
2,256,256,512,1024,0.2,relu,512,20,0.1,5,1e-07,adam,0.6602835456530253,0.006892902989610075,0.9204606016476949,0.009686110869773916,0.7069602012634277,0.014980743602716614,0.7700207630793253,0.03950105572813088,0.0706918352239702
2,256,256,512,1024,0.2,relu,512,20,0.1,5,1e-07,nadam,0.6571327249209086,0.011852289758938175,0.9213814536730448,0.017388522321211738,0.7021082242329916,0.00818767839323472,0.7802136143048605,0.027486315549531747,0.06844203249426693
2,256,256,512,1024,0.2,relu,1024,15,0.1,5,1e-07,adam,0.6624655326207479,0.0061542206583378375,0.915854811668396,0.007858542507546667,0.7089018225669861,0.016835948660344702,0.7692436178525289,0.03578341381609872,0.07009615996553632
2,256,256,512,1024,0.2,relu,1024,15,0.1,5,1e-07,nadam,0.6602833469708761,0.007346607927670034,0.9196507136027018,0.011380262481578814,0.7115675409634908,0.007236428121094287,0.7596132953961691,0.015677086858407574,0.07766997945334642
2,256,256,512,1024,0.2,relu,1024,20,0.1,5,1e-07,adam,0.6607701579729716,0.01168402577650266,0.9222184618314108,0.012748388564093225,0.7093846797943115,0.017684772033749022,0.7638758222262064,0.03976637600822819,0.07357251418628459
2,256,256,512,1024,0.2,relu,1024,20,0.1,5,1e-07,nadam,0.6631935040156046,0.00711242837245439,0.9149115085601807,0.010531127765858246,0.712782104810079,0.019554276998997807,0.7556411623954773,0.03926443472126932,0.07477244649445113
2,256,256,512,1024,0.2,LeakyReLU,64,15,0.1,5,1e-07,adam,0.668046752611796,0.01775318603337532,0.9134178558985392,0.009279319199769516,0.711079736550649,0.012587864019563303,0.7613697250684103,0.03618223446351317,0.06441612622262026
2,256,256,512,1024,0.2,LeakyReLU,64,15,0.1,5,1e-07,nadam,0.670470654964447,0.014881934850708935,0.9130304853121439,0.003678467292243846,0.7195708950360616,0.014939242261683333,0.7357022166252136,0.021598173542788823,0.0732324967663473
2,256,256,512,1024,0.2,LeakyReLU,64,20,0.1,5,1e-07,adam,0.6670745809872946,0.011506713545483929,0.9135400454203287,0.012417364162462512,0.7150833010673523,0.019227314279361904,0.7479715744654337,0.042213349163316524,0.07196904431436002
2,256,256,512,1024,0.2,LeakyReLU,64,20,0.1,5,1e-07,nadam,0.668527881304423,0.007058277843743493,0.9171450535456339,0.010416328288858594,0.7044110894203186,0.021051729278433212,0.7856692473093668,0.0600618345137944,0.05367496123853619
2,256,256,512,1024,0.2,LeakyReLU,128,15,0.1,5,1e-07,adam,0.6634366313616434,0.00936359888901102,0.9124173720677694,0.005204787447017199,0.6984734932581583,0.013867666510935602,0.7874952753384908,0.036898259864323345,0.05281116573952951
2,256,256,512,1024,0.2,LeakyReLU,128,15,0.1,5,1e-07,nadam,0.6646500031153361,0.011901566377571038,0.9120607574780782,0.007406333144206521,0.7051406304041544,0.004306880166616368,0.7687704761823019,0.01930298297382204,0.06092022432713667
2,256,256,512,1024,0.2,LeakyReLU,128,20,0.1,5,1e-07,adam,0.6673166751861572,0.009850984007950191,0.9110343058904012,0.006591304289774877,0.7195694049199423,0.008129176155201773,0.743780513604482,0.011233921460260114,0.07830274842031845
2,256,256,512,1024,0.2,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6663460731506348,0.00859120342116915,0.9155746301015218,0.0037327014066424265,0.7011409799257914,0.010232909358936554,0.7838049332300822,0.022843973471334256,0.05221747103669185
2,256,256,512,1024,0.2,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6648899515469869,0.005618341371405291,0.913018544514974,0.006966135166347439,0.6908359328905741,0.01112818407539142,0.8138082424799601,0.018957089746340347,0.03902297106945163
2,256,256,512,1024,0.2,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6605273683865865,0.011539923679982139,0.9184353550275167,0.009915806746268086,0.6926534175872803,0.0038307183099588376,0.8106621503829956,0.002822330691164076,0.0486369690920836
2,256,256,512,1024,0.2,LeakyReLU,256,20,0.1,5,1e-07,adam,0.6648911833763123,0.008590735632446743,0.9166908065478007,0.007128754542837812,0.6938663522402445,0.007824859037123613,0.8098865747451782,0.008876730741271979,0.04357881347861551
2,256,256,512,1024,0.2,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6619822780291239,0.010667058373585364,0.9121567606925964,0.01088338073323977,0.7024739384651184,0.004271190599552535,0.7886735399564108,0.007030141638066737,0.06116728767505325
2,256,256,512,1024,0.2,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6682867010434469,0.011230598715812388,0.913914163907369,0.005140886424762236,0.699443519115448,0.012939040601005812,0.7949102918306986,0.02934833802100441,0.04662193340575772
2,256,256,512,1024,0.2,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6648922562599182,0.01106863640747884,0.9101340770721436,0.010441911611066558,0.6987145741780599,0.006603217146082257,0.7952365477879842,0.0215764235989627,0.050868870256356204
2,256,256,512,1024,0.2,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6656186381975809,0.007951504021140162,0.9143274426460266,0.009267924652504892,0.7040512164433798,0.011396145036188894,0.7822738488515218,0.0198827098286879,0.05773963654303588
2,256,256,512,1024,0.2,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6658614277839661,0.008883294712988002,0.9128830631573995,0.008552950037486965,0.7012608051300049,0.004355698548138105,0.7904240290323893,0.022537525318458655,0.05316327972901276
2,256,256,512,1024,0.2,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6631949146588644,0.011949911646087157,0.9161954124768575,0.009488407495342688,0.6884087920188904,0.019399357320589096,0.8153572479883829,0.0487942429831357,0.038018803827824244
2,256,256,512,1024,0.2,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6639204223950704,0.006154676260377486,0.923673133055369,0.004331998471948191,0.6819851994514465,0.021427449258452094,0.8314626415570577,0.04796615560110798,0.02720925045686655
2,256,256,512,1024,0.2,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6597990393638611,0.007993745476022447,0.9226740201314291,0.010345100583391808,0.6804071267445883,0.008598949229005934,0.8376921017964681,0.02803311737181738,0.03123388509415876
2,256,256,512,1024,0.2,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6585853298505148,0.004953095646413233,0.9192884961764017,0.003948342189199018,0.6888959805170695,0.016866717845291403,0.8178702195485433,0.03806648921219325,0.046023877685575816
2,256,256,512,1024,0.3,relu,64,15,0.1,5,1e-07,adam,0.6646498044331869,0.011590901972411497,0.9100307623545328,0.005061993616206766,0.7233280340830485,0.0211462367276138,0.724642256895701,0.06153278979774095,0.08828443077614738
2,256,256,512,1024,0.3,relu,64,15,0.1,5,1e-07,nadam,0.6585863828659058,0.007311971710743382,0.9255358775456747,0.004481854850892698,0.7006585399309794,0.028470552625781187,0.790722668170929,0.07010830021933322,0.0638825189218039
2,256,256,512,1024,0.3,relu,64,20,0.1,5,1e-07,adam,0.6622246901194254,0.010451809507965122,0.9228852192560831,0.0021067869070625377,0.7403037349383036,0.018913796537516337,0.6860724687576294,0.03796459238723172,0.11790415848855985
2,256,256,512,1024,0.3,relu,64,20,0.1,5,1e-07,nadam,0.663680632909139,0.013436647121898376,0.9126038551330566,0.0025818311415308688,0.7262370387713114,0.0040075537482074566,0.7203453580538431,0.017889100093313667,0.09425678972726123
2,256,256,512,1024,0.3,relu,128,15,0.1,5,1e-07,adam,0.6648917198181152,0.00956326877659573,0.914502223332723,0.009830468199494062,0.7266007860501608,0.002782693792974003,0.7214137514432272,0.0069309429261634635,0.09281070043845091
2,256,256,512,1024,0.3,relu,128,15,0.1,5,1e-07,nadam,0.662709375222524,0.009654249209984655,0.9115673502286276,0.007597215971340329,0.7196897466977438,0.018729481362782,0.7452425161997477,0.05311987355973384,0.08598093463833509
2,256,256,512,1024,0.3,relu,128,20,0.1,5,1e-07,adam,0.6639218330383301,0.009664956730736286,0.9180923302968343,0.006002722671495115,0.7039303183555603,0.012885105097632611,0.7826850215593973,0.03521467791097658,0.06026083693337499
2,256,256,512,1024,0.3,relu,128,20,0.1,5,1e-07,nadam,0.6612539490063986,0.008381814476933218,0.9184207121531168,0.0046727512952571,0.7129019896189371,0.0256131275900006,0.7448777953783671,0.054970146790996925,0.07810621122209557
2,256,256,512,1024,0.3,relu,256,15,0.1,5,1e-07,adam,0.6583443085352579,0.008478778590803824,0.9200637340545654,0.009328610778762224,0.7124168475468954,0.01139741057278203,0.7620402177174886,0.020595072652301597,0.08213413302219133
2,256,256,512,1024,0.3,relu,256,15,0.1,5,1e-07,nadam,0.6622236371040344,0.007264853228655514,0.9186795552571615,0.004635815183617301,0.7129007776578268,0.008294010198633546,0.750803013642629,0.018025798118238807,0.07652571988431009
2,256,256,512,1024,0.3,relu,256,20,0.1,5,1e-07,adam,0.6617378989855448,0.005063996267634512,0.9173911611239115,0.007288433229418113,0.706598182519277,0.015482900499750788,0.77798463900884,0.030648570811887113,0.06779161901185307
2,256,256,512,1024,0.3,relu,256,20,0.1,5,1e-07,nadam,0.6629502177238464,0.005547835054571859,0.916482170422872,0.007434573132525885,0.7004140019416809,0.01676941129705503,0.7828077872594198,0.038483558200533334,0.05651070505182352
2,256,256,512,1024,0.3,relu,512,15,0.1,5,1e-07,adam,0.6614960233370463,0.006770107582209272,0.9256978233655294,0.0032446957923877593,0.6983531713485718,0.01685026247260419,0.8015079696973165,0.039959877748618575,0.05571786784989637
2,256,256,512,1024,0.3,relu,512,15,0.1,5,1e-07,nadam,0.6617403825124105,0.01224658625466096,0.9192251563072205,0.015477443764472215,0.7069581747055054,0.0071799712673182425,0.7674980560938517,0.031875310981007966,0.06833161975307865
2,256,256,512,1024,0.3,relu,512,20,0.1,5,1e-07,adam,0.6595559120178223,0.006313874532940617,0.915475090344747,0.007148775007002577,0.6952012379964193,0.01449966227479513,0.8037121891975403,0.030863264242701235,0.05404443403371972
2,256,256,512,1024,0.3,relu,512,20,0.1,5,1e-07,nadam,0.6605256199836731,0.005873380218700859,0.9214235345522562,0.013090182687545934,0.6902294357617696,0.01103088855826001,0.8163395325342814,0.017089199109986825,0.04496996767336712
2,256,256,512,1024,0.3,relu,1024,15,0.1,5,1e-07,adam,0.6607694427172343,0.009321051529798117,0.9173716306686401,0.009422234037214304,0.6993236939112345,0.015975224983800506,0.7902066508928934,0.03152985701969849,0.0583475092847157
2,256,256,512,1024,0.3,relu,1024,15,0.1,5,1e-07,nadam,0.6612541278203329,0.008786102544937375,0.9202098250389099,0.0052792981625191205,0.7006574273109436,0.01793710630948825,0.7871588865915934,0.03980373575189414,0.0595887387811012
2,256,256,512,1024,0.3,relu,1024,20,0.1,5,1e-07,adam,0.6629519859949747,0.009991661374348891,0.9185041387875875,0.014433878593597177,0.7045348485310873,0.004947550923938824,0.7798168857892355,0.010893915652522566,0.0627237920913744
2,256,256,512,1024,0.3,relu,1024,20,0.1,5,1e-07,nadam,0.6631938616434733,0.008116611988328967,0.9165831009546915,0.007270605108236464,0.7116884589195251,0.004852878470936413,0.7603450218836466,0.01202055225050857,0.07312280779541068
2,256,256,512,1024,0.3,LeakyReLU,64,15,0.1,5,1e-07,adam,0.6641648014386495,0.01135151605351993,0.9178377191225687,0.011579546260369514,0.6894988616307577,0.0101301902622107,0.8082866072654724,0.033426126079151644,0.03814423790184599
2,256,256,512,1024,0.3,LeakyReLU,64,15,0.1,5,1e-07,nadam,0.6622238159179688,0.007795917690293492,0.9173526366551717,0.0041450752919109015,0.7007788817087809,0.017783597343406683,0.7846734921137491,0.04098654296235998,0.058220596819471754
2,256,256,512,1024,0.3,LeakyReLU,64,20,0.1,5,1e-07,adam,0.6624660690625509,0.007186173098463513,0.9191010793050131,0.007582265855765948,0.6990789175033569,0.0026354070741478894,0.790664553642273,0.006715166736315875,0.055267507500597744
2,256,256,512,1024,0.3,LeakyReLU,64,20,0.1,5,1e-07,nadam,0.6670731902122498,0.0069745475631138275,0.9098262985547384,0.002446610111290656,0.7102351387341818,0.013694600553673487,0.759829044342041,0.023295964383185312,0.064703467558333
2,256,256,512,1024,0.3,LeakyReLU,128,15,0.1,5,1e-07,adam,0.6646496454874674,0.011177473157502383,0.9106482267379761,0.003989043281051177,0.7032017310460409,0.009069076986344096,0.7779847780863444,0.0175039866942573,0.058003620133278797
2,256,256,512,1024,0.3,LeakyReLU,128,15,0.1,5,1e-07,nadam,0.6668318112691244,0.010193232066214416,0.9155929684638977,0.00765994313530955,0.6990792155265808,0.009110551919644756,0.7842494249343872,0.017522316589008987,0.048359127012976
2,256,256,512,1024,0.3,LeakyReLU,128,20,0.1,5,1e-07,adam,0.6619824568430582,0.011131179636716336,0.9193792939186096,0.0019728325310162846,0.6944742600123087,0.01674296299179327,0.7975775599479675,0.03568919419044263,0.049082574369419575
2,256,256,512,1024,0.3,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6658607125282288,0.007370036241809556,0.9134647250175476,0.006664790762763473,0.7046575546264648,0.01136318163599225,0.7779473861058553,0.023553552226706412,0.05826570237328924
2,256,256,512,1024,0.3,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6673173507054647,0.011950246603129384,0.9106276035308838,0.010276265244487003,0.7048975626627604,0.0149639253282017,0.7794361313184103,0.04111245997481857,0.05631535268424711
2,256,256,512,1024,0.3,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6631924510002136,0.0040443670241482035,0.9206282297770182,0.007581717773883487,0.6927767395973206,0.016032837419379855,0.8121751546859741,0.029483001016958648,0.044608904327075045
2,256,256,512,1024,0.3,LeakyReLU,256,20,0.1,5,1e-07,adam,0.664405624071757,0.007034604530516954,0.9122459888458252,0.004122048106355521,0.6988384127616882,0.016489219062078942,0.7933727304140726,0.04141648756690055,0.05182495066630031
2,256,256,512,1024,0.3,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6658624609311422,0.012023290142142743,0.9117612640062968,0.011316899155219579,0.6937435269355774,0.008503973163121528,0.7998012701670328,0.025634835085416564,0.04187210969281298
2,256,256,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6629514296849569,0.008419941468772502,0.9164583086967468,0.008968510484302656,0.6920469999313354,0.0028043432670285897,0.8135087887446085,0.003101515032948595,0.043887936496652756
2,256,256,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6639199058214823,0.0053573089491716335,0.913645883401235,0.004466732864183279,0.6871993541717529,0.017209970258582785,0.8198310534159342,0.03999969626819906,0.03506363967422617
2,256,256,512,1024,0.3,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6631954511006674,0.012915535073802484,0.9169015487035116,0.007578637991326807,0.6865907907485962,0.007593574543048318,0.8169748187065125,0.02141732318952437,0.035276688959643705
2,256,256,512,1024,0.3,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6619813839594523,0.008832681320773278,0.9148807525634766,0.005933823203951897,0.6927739977836609,0.003712854270559911,0.8117362062136332,0.006963896974816102,0.04651583046041477
2,256,256,512,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6622239947319031,0.008335526290264503,0.9156783620516459,0.008417225563251975,0.6905918518702189,0.0019480765023919405,0.8144957224527994,0.0018954269230822321,0.04283725350332607
2,256,256,512,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6624662280082703,0.007880855552238953,0.9182495474815369,0.01269966981605703,0.6835600733757019,0.0027836161410908973,0.8382197817166647,0.0026738391622252835,0.031841389757861445
2,256,256,512,1024,0.3,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6619803309440613,0.004866699443112256,0.9186259309450785,0.005244511932886932,0.6945950388908386,0.013939840870183485,0.8093609809875488,0.027029448197265635,0.049268394274290535
2,256,256,512,1024,0.3,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6617380777994791,0.0056146927751727265,0.9200024803479513,0.004719716280842771,0.6864720384279887,0.015241500624238862,0.8252941767374674,0.02597425432284119,0.037377266713680704
2,256,256,512,1024,0.4,relu,64,15,0.1,5,1e-07,adam,0.6675596237182617,0.011591852590115189,0.9156569043795267,0.000967717590818331,0.7218720118204752,0.01871432291884362,0.7258947889010111,0.051613003768833175,0.08135960620221036
2,256,256,512,1024,0.4,relu,64,15,0.1,5,1e-07,nadam,0.6624662280082703,0.007880855552238953,0.9193453192710876,0.002089579580656188,0.7154468496640524,0.013519347232922642,0.7450225551923116,0.02837382796346495,0.07997482651314972
2,256,256,512,1024,0.4,relu,64,20,0.1,5,1e-07,adam,0.6653760274251302,0.00805878272027584,0.9159936507542928,0.0031649329923653315,0.7324226299921671,0.015527113339098722,0.7079531153043112,0.03746136225666896,0.10076498070796686
2,256,256,512,1024,0.4,relu,64,20,0.1,5,1e-07,nadam,0.6627088387807211,0.008382293850282895,0.9168139497439066,0.006549208519277649,0.7103543877601624,0.023269493310350435,0.75018839041392,0.055776969661514623,0.0718951463920438
2,256,256,512,1024,0.4,relu,128,15,0.1,5,1e-07,adam,0.6617400248845419,0.011343919742384084,0.9206429918607076,0.005625783986190579,0.7130206624666849,0.01492558317270791,0.7527570724487305,0.039535297161826556,0.07749363141679445
2,256,256,512,1024,0.4,relu,128,15,0.1,5,1e-07,nadam,0.6600409348805746,0.006566582998414874,0.9113402366638184,0.004136026539956911,0.7162963549296061,0.009288409974720324,0.7438336809476217,0.009022842588704753,0.08523019872882605
2,256,256,512,1024,0.4,relu,128,20,0.1,5,1e-07,adam,0.6694993575414022,0.011007932584501858,0.913456400235494,0.0064017148176717135,0.7255096236864725,0.01738689289545998,0.7217637499173483,0.0474268074131236,0.08365992515774238
2,256,256,512,1024,0.4,relu,128,20,0.1,5,1e-07,nadam,0.6653772791226705,0.011267196083066013,0.9128234585126241,0.004620915458733372,0.7195688684781393,0.0030852342377754825,0.7297889391581217,0.00929591878364971,0.08144490510244469
2,256,256,512,1024,0.4,relu,256,15,0.1,5,1e-07,adam,0.6644054452578226,0.006441133516411915,0.9174779653549194,0.005201386518692488,0.7063548366228739,0.01067531558923649,0.7708908518155416,0.024566724029416113,0.06313824136220438
2,256,256,512,1024,0.4,relu,256,15,0.1,5,1e-07,nadam,0.6629510919253031,0.007409254244075073,0.9150513609250387,0.0012195235806076734,0.7074463963508606,0.017305951679249566,0.7611782352129618,0.038038776065849794,0.06711702411762666
2,256,256,512,1024,0.4,relu,256,20,0.1,5,1e-07,adam,0.6627093553543091,0.009781262582413418,0.922199547290802,0.004773737642059937,0.7097510695457458,0.01936892410215349,0.7632155617078146,0.037377458459984365,0.07098392954825047
2,256,256,512,1024,0.4,relu,256,20,0.1,5,1e-07,nadam,0.661494771639506,0.006457434159518129,0.9137279589970907,0.004121856937455213,0.7047783335049947,0.008942295981044584,0.7797147830327352,0.02398672596284481,0.06543296140982495
2,256,256,512,1024,0.4,relu,512,15,0.1,5,1e-07,adam,0.6617393096288046,0.009145135581489817,0.9186016321182251,0.005510987463475521,0.7027170658111572,0.01682416750242,0.7900605201721191,0.031260538350974504,0.06192431911796004
2,256,256,512,1024,0.4,relu,512,15,0.1,5,1e-07,nadam,0.6578598022460938,0.009829825184498793,0.9170629580815634,0.008364209062778027,0.6985956033070883,0.011610086556340249,0.7915854851404825,0.01613690468495792,0.06192170569156612
2,256,256,512,1024,0.4,relu,512,20,0.1,5,1e-07,adam,0.6607698003451029,0.011263244538788209,0.9144660035769144,0.009457338711171622,0.7061123450597128,0.011413671172622049,0.7747498552004496,0.018087394068345735,0.06862078849688442
2,256,256,512,1024,0.4,relu,512,20,0.1,5,1e-07,nadam,0.6610106428464254,0.005614415354641117,0.914497176806132,0.004809853299818791,0.6979901989301046,0.020100025287824466,0.7910497585932413,0.04750012805810763,0.05594396472111081
2,256,256,512,1024,0.4,relu,1024,15,0.1,5,1e-07,adam,0.6597976485888163,0.003930142943241636,0.914798637231191,0.008508811482513734,0.7011403838793436,0.004359022129597627,0.783766527970632,0.009499093516402702,0.06265971905015381
2,256,256,512,1024,0.4,relu,1024,15,0.1,5,1e-07,nadam,0.6617377400398254,0.004969987912336082,0.916689952214559,0.007794593882219197,0.6948360800743103,0.008167376221796474,0.7982969085375468,0.019810277928129866,0.05001730750991005
2,256,256,512,1024,0.4,relu,1024,20,0.1,5,1e-07,adam,0.6568887035051981,0.006642748648380081,0.9215550422668457,0.008565700262110237,0.6930174032847086,0.005793154552996667,0.8066502412160238,0.016458837249998318,0.05499972763532933
2,256,256,512,1024,0.4,relu,1024,20,0.1,5,1e-07,nadam,0.6585870981216431,0.00987148263366296,0.9163355429967245,0.008814732420112917,0.6953214406967163,0.008054892686868799,0.8026392459869385,0.009752313570475794,0.055777501077447916
2,256,256,512,1024,0.4,LeakyReLU,64,15,0.1,5,1e-07,adam,0.663193146387736,0.006315060619592661,0.9133432110150655,0.00497557370962717,0.7011412779490153,0.009555549757538815,0.7850370407104492,0.010896793891407132,0.05722033131369683
2,256,256,512,1024,0.4,LeakyReLU,64,15,0.1,5,1e-07,nadam,0.6593131422996521,0.00540750949657313,0.9146377642949423,0.004941881451306398,0.6884103417396545,0.0062082768002287925,0.817636768023173,0.009481483152667274,0.04413259432158872
