Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre,Artist_encoded,Album_type_encoded,Licensed_encoded,official_video_encoded
5174.0,0.492,0.901,2.0,-7.03,0.045,0.00139,0.0486,0.186,0.104,143.014,208933.0,47809047.0,172607.0,5595.0,65887023.0,electronic,1642,0,0,0
5175.0,0.53,0.994,2.0,-9.629,0.0615,0.000592,0.00708,0.364,0.681,139.992,227000.0,81470749.0,373453.0,15800.0,67916111.0,electronic,1642,0,1,1
5176.0,0.425,0.926,8.0,-3.269,0.114,0.0146,1.62e-05,0.161,0.376,150.038,192000.0,20031481.0,153973.0,2893.0,61498397.0,electronic,1642,0,1,1
5177.0,0.497,0.977,5.0,-5.495,0.0551,0.000949,0.11,0.722,0.49,143.033,212467.0,1177700.0,11028.0,333.0,33439802.0,electronic,1642,0,1,1
5178.0,0.512,0.994,9.0,-4.497,0.0609,0.00132,0.00773,0.14,0.681,143.986,225026.0,32438950.0,128360.0,5870.0,26703696.0,electronic,1642,0,1,1
5179.0,0.57,0.957,10.0,-2.417,0.0883,0.00123,0.029,0.412,0.419,170.032,181551.0,4858831.0,78488.0,8860.0,13589379.0,electronic,1642,0,0,1
5180.0,0.487,0.994,8.0,-12.159,0.085,0.0107,0.00492,0.969,0.37,160.859,210200.0,7303729.0,31979.0,1756.0,26808008.0,electronic,1642,0,1,1
5181.0,0.575,0.997,8.0,-3.583,0.133,0.00282,0.00812,0.94,0.348,142.941,221907.0,48045744.0,201481.0,9474.0,50314883.0,electronic,1642,2,1,1
5182.0,0.276,0.572,1.0,-7.818,0.0377,0.641,0.0,0.2,0.285,77.986,237467.0,286491.0,1466.0,278.0,169769959.0,latin,681,2,0,0
5183.0,0.552,0.303,2.0,-10.579,0.0429,0.772,0.0,0.119,0.336,85.921,276600.0,80919914.0,359744.0,8072.0,65185236.0,latin,681,0,1,1
5184.0,0.328,0.681,4.0,-6.388,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,46425.0,296.0,23.0,48806476.0,latin,681,1,0,0
5185.0,0.791,0.86,2.0,-8.282,0.0451,0.118,0.105,0.0614,0.906,122.3,255760.0,31857094.0,330290.0,11886.0,199693647.0,latin,681,1,1,1
5186.0,0.618,0.653,8.0,-5.406,0.0869,0.554,0.0,0.158,0.51,103.916,214267.0,45603779.0,291625.0,8229.0,5284319.0,latin,681,0,1,1
5187.0,0.765,0.459,6.0,-10.173,0.0319,0.476,0.0,0.171,0.763,139.908,267973.0,195341.0,2646.0,84.0,22169911.0,latin,681,0,0,0
5188.0,0.77,0.668,1.0,-6.942,0.0399,0.151,0.0,0.0838,0.94,99.16,278333.0,51258778.0,196937.0,5327.0,38351873.0,latin,681,0,1,1
5189.0,0.384,0.616,3.0,-9.401,0.0381,0.48,1.25e-05,0.0539,0.408,77.835,253360.0,6933.0,213.0,18.0,6594454.0,latin,681,1,0,0
5190.0,0.614,0.388,0.0,-10.141,0.0375,0.413,0.0,0.409,0.595,119.935,227600.0,41476509.0,202890.0,4660.0,13045455.0,latin,681,0,1,1
5191.0,0.626,0.695,8.0,-6.938,0.0344,0.514,0.0,0.117,0.683,98.051,207267.0,45603779.0,291625.0,8229.0,40172342.0,latin,681,1,1,1
5193.0,0.441,0.258,7.0,-11.227,0.0276,0.661,0.0,0.106,0.172,77.988,214827.0,23462644.0,139934.0,5887.0,84174605.0,rock,1566,0,1,1
5194.0,0.676,0.582,7.0,-10.345,0.0258,0.175,0.00396,0.0672,0.648,124.838,317307.0,29081170.0,204357.0,12036.0,57939537.0,rock,1566,0,1,1
5195.0,0.582,0.467,10.0,-12.597,0.0391,0.12,0.0,0.298,0.879,165.21,270693.0,27074691.0,153366.0,9396.0,32249218.0,rock,1566,0,1,1
5197.0,0.353,0.207,0.0,-14.718,0.0306,0.656,0.0,0.0874,0.184,144.539,316040.0,5294316.0,32299.0,1392.0,20504751.0,rock,1566,0,0,0
5198.0,0.548,0.704,8.0,-13.061,0.0402,0.0751,0.00051,0.0463,0.682,169.119,250240.0,4481713.0,35499.0,1741.0,13283264.0,rock,1566,0,0,1
