num_hidden_layers,activation_function,dropout_rate,units_1,units_2,units_3,units_4,best_val_accuracy,val_accuracy_std,best_val_loss,val_loss_std,best_train_accuracy,train_accuracy_std,best_train_loss,train_loss_std,delta_acc
2,LeakyReLU,0.3,128,128,256,1024,0.8243689934412638,0.004316486599867714,0.5191289583841959,0.017588774349913575,0.8258390227953593,0.006550155989906444,0.4909260670344035,0.01330395675997002,0.0017832176680480625
2,LeakyReLU,0.3,128,128,512,512,0.8247845768928528,0.009528031197409467,0.5124458273251852,0.007763863060493793,0.8296226660410563,0.004751402953480576,0.4731065134207408,0.014167210052613025,0.005865882175476237
2,LeakyReLU,0.3,128,128,512,1024,0.8277328014373779,0.0030467122414478773,0.5064125458399454,0.02078761972485703,0.8281498750050863,0.004664254898679331,0.477619747320811,0.009444067722316892,0.0005038746404444914
2,LeakyReLU,0.3,128,128,1024,512,0.8231058518091837,0.008068754633028401,0.5108667413393656,0.012816041755576135,0.8287815848986307,0.006178804274977556,0.47951887051264447,0.010558810476299883,0.006895508125682475
2,LeakyReLU,0.3,128,128,1024,1024,0.8268868128458658,0.006715769804722099,0.501577764749527,0.013233325062213619,0.8329819838205973,0.004069521964270109,0.4646483560403188,0.0023490125046062523,0.00737122769409506
2,LeakyReLU,0.3,128,256,256,512,0.8252091606458029,0.0022156985607508107,0.5073985755443573,0.01120626564963952,0.8296197652816772,0.010253352963402313,0.46905528505643207,0.013237442263863433,0.005344832372465043
2,LeakyReLU,0.3,128,256,256,1024,0.828152616818746,0.0038355004385729682,0.5046840707461039,0.015391768998945817,0.8302511970202128,0.0036562514381216016,0.47959355513254803,0.01788979449912617,0.002534050075852276
2,LeakyReLU,0.3,128,256,512,512,0.8331888119379679,0.008342109468532631,0.49528584877649945,0.007001825467040831,0.8371845086415609,0.003325593950790154,0.46038076281547546,0.0027942321678688944,0.00479566773622315
2,LeakyReLU,0.3,128,256,512,1024,0.8281483848889669,0.005272506133106615,0.507160464922587,0.013436007169981647,0.8315109014511108,0.005788420980181519,0.4804999033610026,0.008443139545028278,0.0040602827023501955
2,LeakyReLU,0.3,128,256,1024,512,0.8252064983050028,0.007938899956466836,0.5015628735224406,0.017205896362200566,0.8388641675313314,0.007527695819405539,0.4601789116859436,0.014631911671920276,0.016550607944050173
2,LeakyReLU,0.3,128,256,1024,1024,0.8298297723134359,0.004203751092627673,0.49507881204287213,0.01816013984415269,0.835713803768158,0.002176571713705143,0.45805137356122333,0.002400148488625818,0.007090648770431902
2,LeakyReLU,0.3,128,512,256,512,0.8247840404510498,0.011409029793470728,0.5004182358582815,0.018319014662896167,0.8407554626464844,0.0061173985207700005,0.4526951014995575,0.007504668231789557,0.019364368625149772
2,LeakyReLU,0.3,128,512,256,1024,0.8268894553184509,0.005121290321974206,0.49950603644053143,0.01429922600099917,0.8413864771525065,0.0007961672977795328,0.46427762508392334,0.0034602405657884255,0.017531995045785734
2,LeakyReLU,0.3,128,512,512,512,0.8281457424163818,0.009981662396681393,0.5016274154186249,0.013541121076041678,0.8357144792874655,0.0007402415874443181,0.4622774024804433,0.009004164436335697,0.009139377869648146
2,LeakyReLU,0.3,128,512,512,1024,0.8285703063011169,0.006458593265500042,0.4942311743895213,0.011685309507712033,0.8378136952718099,0.005225201642072729,0.4533102512359619,0.007294175325851195,0.011155829385145477
2,LeakyReLU,0.3,128,512,1024,512,0.8252059817314148,0.010378724868476769,0.5167118708292643,0.023061416129865082,0.8426475127538046,0.0028072862162444334,0.4751504758993785,0.016983080199532333,0.021135972603827508
2,LeakyReLU,0.3,128,512,1024,1024,0.8260498444239298,0.0037383591684982506,0.5076196094353994,0.02058917414856017,0.8367631038029989,0.007456750457111621,0.46069788932800293,0.01699309888151742,0.01296926505269218
2,LeakyReLU,0.3,256,128,256,512,0.8281489213307699,0.0053563582334867285,0.5008496642112732,0.01971721087101465,0.8340333898862203,0.002938506787548398,0.4680326084295909,0.011670131769615316,0.007105568097576657
2,LeakyReLU,0.3,256,128,256,1024,0.8268857598304749,0.0084809780114203,0.5076833963394165,0.007925462273801287,0.8373938997586569,0.008521798655994615,0.4643322726090749,0.016245035977563587,0.012708091538952544
2,LeakyReLU,0.3,256,128,512,512,0.8268899917602539,0.002430354692852844,0.5015561878681183,0.007885915721202882,0.8327723344167074,0.0034632290119517477,0.4606040418148041,0.008091634384654602,0.007113815277811461
2,LeakyReLU,0.3,256,128,512,1024,0.8247866829236349,0.006264223317435234,0.50145423412323,0.005754750442114008,0.8338229457537333,0.005753916512742061,0.45930832624435425,0.010840598731215016,0.010955878674068071
2,LeakyReLU,0.3,256,128,1024,512,0.830250104268392,0.004932294884545931,0.5030229290326437,0.0026831397853764997,0.8325620492299398,0.006122332750347701,0.47078148523966473,0.017134644055475115,0.0027846367614552895
2,LeakyReLU,0.3,256,128,1024,1024,0.8247877359390259,0.0038096058854038732,0.507719894250234,0.014926583818773822,0.8348728815714518,0.004753715537300909,0.4667985836664836,0.002351968592429311,0.01222756497578605
2,LeakyReLU,0.3,256,256,256,512,0.8285703261693319,0.0027908619890618276,0.496593842903773,0.01054592271036543,0.8357134262720743,0.0028834131740304177,0.46113956967989606,0.009768427043806815,0.008620994352726348
2,LeakyReLU,0.3,256,256,256,1024,0.8289853731791178,0.012448043277488875,0.5048176944255829,0.03138637152815735,0.8355045715967814,0.00406808429772207,0.46741989254951477,0.020079948002032447,0.00786406929312006
2,LeakyReLU,0.3,256,256,512,512,0.8252091407775879,0.003024877699168657,0.5051996111869812,0.018009285579819203,0.8336105147997538,0.011117986798229387,0.4659232000509898,0.013588539816074894,0.010180902763933698
2,LeakyReLU,0.3,256,256,512,1024,0.8264659444491068,0.012128261210511184,0.5059837301572164,0.012391867784873443,0.8413863579432169,0.004165622911748264,0.45509780446688336,0.011772975211162788,0.018053270790311306
2,LeakyReLU,0.3,256,256,1024,512,0.830249567826589,0.005260843654983905,0.5030850072701772,0.019733266558169062,0.8392844994862875,0.004440966849243419,0.4476585288842519,0.011801773742829572,0.01088218772982918
2,LeakyReLU,0.3,256,256,1024,1024,0.8281473318735758,0.00780983694677234,0.5142173071702322,0.012909211236474684,0.8355022271474203,0.010050630704074824,0.4665153423945109,0.024063191142889205,0.00888114347625196
2,LeakyReLU,0.3,256,512,256,512,0.8315090338389078,0.006381070247698497,0.495633065700531,0.015568271539554458,0.8439061840375265,0.005445430949135277,0.45247669021288556,0.002256720895007379,0.01490921889493314
2,LeakyReLU,0.3,256,512,256,1024,0.8336070577303568,0.010790070883071995,0.49385957916577655,0.0131211317415517,0.8432761828104655,0.007010900274293753,0.44555779298146564,0.007350757943106843,0.01159914013496305
2,LeakyReLU,0.3,256,512,512,512,0.8285650213559469,0.010842079726370227,0.49848835666974384,0.01886260143282249,0.838447650273641,0.008097767827896372,0.45154069860776264,0.018222150828323284,0.011927402995508025
2,LeakyReLU,0.3,256,512,512,1024,0.8281499743461609,0.004212251626774597,0.5022819737593333,0.011074626113866993,0.8411749998728434,0.005702096578597749,0.45296698808670044,0.008658330483171108,0.015727858395414414
2,LeakyReLU,0.3,256,512,1024,512,0.8319304386774699,0.003993873651604978,0.49990448355674744,0.002518328047985097,0.843276580174764,0.005687286264294605,0.44553648432095844,0.0182723826084682,0.013638329564345889
2,LeakyReLU,0.3,256,512,1024,1024,0.8306699395179749,0.004251728825938677,0.49395959575970966,0.011879173891429104,0.8428561091423035,0.005990747312905225,0.4365464945634206,0.010767884911139645,0.014670290863540894
2,LeakyReLU,0.5,64,128,256,512,0.7844510674476624,0.008111224406404811,0.6374574502309164,0.041612417296226084,0.7920201023419698,0.013652945531824492,0.6218311190605164,0.04849671571992574,0.009648829874034799
2,LeakyReLU,0.5,64,128,256,1024,0.8092397451400757,0.006726126606926804,0.5942574342091879,0.012128006197827853,0.8128149708112081,0.002873763614596235,0.5787854592005411,0.008713694333700282,0.004418005532481091
2,LeakyReLU,0.5,64,128,512,512,0.8084006508191427,0.010795763000816161,0.5829781691233317,0.017736111946515823,0.8048326770464579,0.01033163959706136,0.5675992767016093,0.013411829586512849,-0.004413620608876826
2,LeakyReLU,0.5,64,128,512,1024,0.8184878627459208,0.003687800975193948,0.5764982104301453,0.013048781898587093,0.8222691416740417,0.006740754753894942,0.5581334630648295,0.019128220245088576,0.004619835064426327
2,LeakyReLU,0.5,64,128,1024,512,0.8138609131177267,0.007832008369284403,0.5618175665537516,0.006372540060427237,0.814914325873057,0.009717270579648886,0.5408313671747843,0.02214906808191776,0.0012943400258588794
2,LeakyReLU,0.5,64,128,1024,1024,0.8113430539766947,0.005717778795008917,0.5531433820724487,0.004931627495610659,0.8115531404813131,0.006611995280777653,0.5445377230644226,0.00683840518155494,0.0002589367143635341
2,LeakyReLU,0.5,64,256,256,512,0.8071401516596476,0.005244404080456026,0.5652011036872864,0.005837289079839696,0.8174374302228292,0.005628516357111484,0.5352544585863749,0.019580287636401527,0.012757733018247565
2,LeakyReLU,0.5,64,256,256,1024,0.7987380226453146,0.002699456867910491,0.5692097345987955,0.008808736505607985,0.8109254042307535,0.006228075983524188,0.5389019052187601,0.004495896717805357,0.015258296512636244
2,LeakyReLU,0.5,64,256,512,512,0.8172262907028198,0.0027613152278021516,0.538606603940328,0.004466787308116594,0.8247879147529602,0.006974767060124543,0.5241509278615316,0.008222898578476247,0.009252790978661904
2,LeakyReLU,0.5,64,256,512,1024,0.8117649952570597,0.004146642769462962,0.5400721629460653,0.02126915087778298,0.8189081152280172,0.003835314964949132,0.5208372275034586,0.009492007701188784,0.00879949247958828
2,LeakyReLU,0.5,64,256,1024,512,0.8155481020609537,0.00319890536974548,0.5375411113103231,0.0050122595446459315,0.8222688833872477,0.0015443762489793945,0.5192479888598124,0.007101556487309684,0.00824081536001372
2,LeakyReLU,0.5,64,256,1024,1024,0.8210041125615438,0.007521218020402049,0.5343530178070068,0.014862344519219948,0.8228984673817953,0.00493247275178349,0.5157296458880106,0.0016174842319169823,0.002307363375246748
2,LeakyReLU,0.5,64,512,256,512,0.8184862732887268,0.0027948965345009073,0.5444888671239217,0.011652804286728257,0.8201679587364197,0.0010870857943384774,0.5203207731246948,0.014493692884588879,0.00205462877335225
2,LeakyReLU,0.5,64,512,256,1024,0.8239523569742838,0.0047597939764253755,0.5456418395042419,0.02113460431660212,0.8207962314287821,0.007041355212286415,0.5244630972544352,0.014002157728021046,-0.003830470923211661
2,LeakyReLU,0.5,64,512,512,512,0.8172236482302347,0.0107526569661117,0.5272536873817444,0.01755702612278569,0.8197466929753622,0.004073419768300385,0.5033230582873026,0.0019758250189077908,0.0030873369249547486
2,LeakyReLU,0.5,64,512,512,1024,0.8180622259775797,0.009376419928850615,0.5304158329963684,0.016313196417736722,0.8277313907941183,0.0010217916096303154,0.5074243942896525,0.0029081378232721994,0.011819595758726018
2,LeakyReLU,0.5,64,512,1024,512,0.8159620960553488,0.010964495139088948,0.5267651677131653,0.01417770146938089,0.8250023126602173,0.008158324324798988,0.5087415277957916,0.010315476958308435,0.011079211459174586
2,LeakyReLU,0.5,64,512,1024,1024,0.8163829843203226,0.006048634719293439,0.5390332539876302,0.010966172258889762,0.8151246309280396,0.005715000014437809,0.5166067282358805,0.012298447029251256,-0.0015413763104466507
2,LeakyReLU,0.5,128,128,256,512,0.8058812220891317,0.002799982742308543,0.5641671816507975,0.00563751191279197,0.81302543481191,0.00749171299093722,0.5455893675486246,0.01479561708551655,0.00886509392073682
2,LeakyReLU,0.5,128,128,256,1024,0.8084032932917277,0.010296933442775992,0.5605336229006449,0.016936643877397076,0.8168063958485922,0.006017027569176461,0.5395559867223104,0.008506183395656364,0.010394691148087736
2,LeakyReLU,0.5,128,128,512,512,0.8134416143099467,0.006532567808736171,0.5292007724444071,0.006931949328784007,0.8235300580660502,0.003989966896180097,0.5086160103480021,0.00880591133080561,0.012402173159854474
2,LeakyReLU,0.5,128,128,512,1024,0.8142875830332438,0.006483233860511867,0.5403327544530233,0.01719728238485699,0.8239485422770182,0.0034792488859538276,0.5193523565928141,0.009488412174677567,0.011864308685375103
2,LeakyReLU,0.5,128,128,1024,512,0.8163856267929077,0.0058830129122939894,0.5204220016797384,0.014743455093521065,0.8270991444587708,0.006251360157143485,0.4957847793896993,0.007025485452959744,0.013123109121788509
2,LeakyReLU,0.5,128,128,1024,1024,0.8189076781272888,0.0015560178496048624,0.5279877185821533,0.016611223553427555,0.8239485422770182,0.003909170239782335,0.49962787826855976,0.0029816327168471117,0.006155595171920998
2,LeakyReLU,0.5,128,256,256,512,0.8151245911916097,0.004810465703828964,0.5280531446139017,0.01655801647399039,0.8283599019050598,0.005047450359968694,0.5051032404104868,0.01078462999580811,0.0162371628294292
2,LeakyReLU,0.5,128,256,256,1024,0.8214244643847147,0.007106442220713303,0.5516132712364197,0.017925572707004844,0.8231090505917867,0.004166461424419641,0.5283711850643158,0.02913504932033122,0.0020508108537208567
2,LeakyReLU,0.5,128,256,512,512,0.8218479752540588,0.00530821141363578,0.5064271092414856,0.004573501903294854,0.8287817438443502,0.0010365776081053798,0.48439908027648926,0.0035873957845294286,0.008436801937910639
2,LeakyReLU,0.5,128,256,512,1024,0.8205848137537638,0.006299120799136759,0.5178496440251669,0.01675869978801156,0.8289906978607178,0.003192833897042397,0.4959886272748311,0.009607983483715273,0.010243772448701888
2,LeakyReLU,0.5,128,256,1024,512,0.8184857567151388,0.005403676251376185,0.5270384947458903,0.011506914371271954,0.8258395592371622,0.006453749965881724,0.4892931779225667,0.004168537632304499,0.008984643241119738
2,LeakyReLU,0.5,128,256,1024,1024,0.8239454627037048,0.0071049886339226995,0.5132494370142618,0.009861126799296176,0.8241565823554993,0.010685950328218143,0.48881903290748596,0.004788026631739521,0.0002562301285107669
2,LeakyReLU,0.5,128,512,256,512,0.826887865861257,0.004854502109383782,0.5251593987147013,0.008471168415367198,0.8245774706204733,0.007931208653819707,0.5061733722686768,0.021846923131149183,-0.002794085312132699
2,LeakyReLU,0.5,128,512,256,1024,0.8231063683827718,0.006367893303020599,0.5201848149299622,0.003938877229480434,0.8277311325073242,0.0033455945988690515,0.48518775900204975,0.009423502854806864,0.005618671294742921
2,LeakyReLU,0.5,128,512,512,512,0.8264659444491068,0.008090972298877898,0.5184871753056844,0.005556791545754627,0.8231078584988912,0.00675220033341546,0.49334020415941876,0.01326273218294698,-0.004063187325224835
2,LeakyReLU,0.5,128,512,512,1024,0.8231031696001688,0.010202375227436089,0.5202273925145467,0.0048758688294388754,0.8315116961797079,0.008287860463278509,0.48170971870422363,0.011926386496052722,0.01021564111291612
2,LeakyReLU,0.5,128,512,1024,512,0.8201655348141988,0.004387071291986839,0.5213282903035482,0.015343765415663775,0.8302512168884277,0.003968692480115639,0.4864524006843567,0.0009932586594232577,0.012297129842835576
2,LeakyReLU,0.5,128,512,1024,1024,0.8239449461301168,0.01212922201229156,0.5092359185218811,0.015961596978238006,0.8298322955767313,0.004067550697176981,0.4732898573080699,0.013066891218232237,0.007145318961255918
2,LeakyReLU,0.5,256,128,256,512,0.8184831142425537,0.007308200605025572,0.533948024113973,0.004102855729412962,0.8258406122525533,0.0025173386968851664,0.5081169704596201,0.015582636075805336,0.008989187292896637
2,LeakyReLU,0.5,256,128,256,1024,0.8239465157190958,0.005178877348092909,0.5140351255734762,0.0061503590643837355,0.8245801329612732,0.0012536550789595657,0.4988592167695363,0.0044651590606649035,0.0007690028783292781
2,LeakyReLU,0.5,256,128,512,512,0.8172241846720377,0.00650314548230662,0.5208554069201151,0.007950696698631804,0.8270998001098633,0.008227129880887524,0.4936633308728536,0.009466078675923797,0.01208434065346312
2,LeakyReLU,0.5,256,128,512,1024,0.8218469222386678,0.0059969137039990175,0.5274703105290731,0.02375485303690842,0.8304595152537028,0.008980129082113817,0.4985826412836711,0.016763203797679087,0.010479558640403092
2,LeakyReLU,0.5,256,128,1024,512,0.8264627655347189,0.014547101538499075,0.506748378276825,0.0105879138727058,0.8294114470481873,0.003517589697732138,0.47770145535469055,0.012356221934093558,0.0035678334662307496
2,LeakyReLU,0.5,256,128,1024,1024,0.8231037259101868,0.010400498471526666,0.5336652398109436,0.02779642289374288,0.8220588564872742,0.0023171880100096715,0.508285383383433,0.0220890271291189,-0.001269426185329416
2,LeakyReLU,0.5,256,256,256,512,0.8252086242039999,0.0026849219687777263,0.5108521183331808,0.015615958774947326,0.8283593853314718,0.010543900527338964,0.48147807518641156,0.015666128494240573,0.003818138874289108
2,LeakyReLU,0.5,256,256,256,1024,0.8222693800926208,0.002691237447599757,0.5233614246050516,0.017749962810720134,0.8306707342465719,0.005128016715410165,0.4971616466840108,0.008703172866385719,0.01021727715679345
2,LeakyReLU,0.5,256,256,512,512,0.8239459991455078,0.007313957091753843,0.5060475865999857,0.01281517709381688,0.8319324652353922,0.0011199752842114793,0.47903355956077576,0.0039060562365188568,0.009692948443425846
2,LeakyReLU,0.5,256,256,512,1024,0.8218458493550619,0.004965418107860136,0.5262049635251363,0.008857171096772143,0.8241592645645142,0.005081344624535288,0.4911345839500427,0.015272874642438481,0.0028149016159997784
2,LeakyReLU,0.5,256,256,1024,512,0.8247840404510498,0.010539619618495172,0.5087613860766093,0.007117569822726461,0.8279420932133993,0.005342686227412421,0.4794585506121318,0.017698911417934986,0.0038289450419317504
2,LeakyReLU,0.5,256,256,1024,1024,0.8222608963648478,0.014611652527934177,0.5145790874958038,0.018457272900429544,0.8315114577611288,0.0056792650945630225,0.4824454387029012,0.01465149832953797,0.011250153615691831
2,LeakyReLU,0.5,256,512,256,512,0.8256268302599589,0.005950126339095184,0.5056892534097036,0.00495774625058728,0.8325610955556234,0.0077835161677377125,0.4789357880751292,0.01644838756287403,0.008398788703948978
2,LeakyReLU,0.5,256,512,256,1024,0.8294072945912679,0.007953846584003652,0.5044257044792175,0.010713263812400472,0.8323516050974528,0.007234941553515457,0.46773819128672284,0.005930025765912012,0.0035498970474280413
2,LeakyReLU,0.5,256,512,512,512,0.8252075513203939,0.004384156792385647,0.5027951896190643,0.015208415435016267,0.8376030127207438,0.006902273105326807,0.46220775445302326,0.0036437603961024137,0.015021022748175527
2,LeakyReLU,0.5,256,512,512,1024,0.8264669974644979,0.006129756195883256,0.5002958277861277,0.016235985479152254,0.8388657569885254,0.0010385871951310327,0.46402819951375324,0.003999398789042521,0.015002122966876334
2,LeakyReLU,0.5,256,512,1024,512,0.8281462589899699,0.008480235970983163,0.4996658166249593,0.006361408527476259,0.8350821137428284,0.006841694515452861,0.46180371443430585,0.012160715491212117,0.008375156776434247
2,LeakyReLU,0.5,256,512,1024,1024,0.8218479752540588,0.003348884446975524,0.5095979770024618,0.003959687652160841,0.8329809308052063,0.007631693564568511,0.4731336832046509,0.009468405623807736,0.01354624685630687
2,LeakyReLU,0.7,64,128,256,512,0.7680692672729492,0.003997250177519083,0.8235677679379781,0.011633806530930975,0.7703763246536255,0.010076782167032505,0.8202655911445618,0.024798424131069332,0.003003710054520915
2,LeakyReLU,0.7,64,128,256,1024,0.7743649085362753,0.016114353516023607,0.7879442969957987,0.03277354100225563,0.7737413247426351,0.008036097479588054,0.7776017983754476,0.028964720042096635,-0.0008052841583677275
2,LeakyReLU,0.7,64,128,512,512,0.7638705770174662,0.01716597340938517,0.7799161473910013,0.03306833262871314,0.7661739389101664,0.01357020089343236,0.7702985405921936,0.021633358540350908,0.003015382398538867
2,LeakyReLU,0.7,64,128,512,1024,0.7974738081296285,0.010408133766935737,0.7175875306129456,0.016716230076868847,0.7960080901781718,0.005010054666092047,0.7143673300743103,0.005935107041711453,-0.001837951211080438
2,LeakyReLU,0.7,64,128,1024,512,0.7760547598203024,0.007453235507066816,0.75599205493927,0.031462938009019704,0.7873908678690592,0.014492451192803147,0.7498045563697815,0.030786147046753205,0.014607355866719702
2,LeakyReLU,0.7,64,128,1024,1024,0.7957913676897684,0.01593272970262059,0.8119743665059408,0.0316962386828882,0.7922281622886658,0.006871815133900608,0.8041247129440308,0.020699022992803098,-0.0044775622679181235
2,LeakyReLU,0.7,64,256,256,512,0.7903480728467306,0.02099933086894648,0.7148625453313192,0.024032660724673232,0.7970536351203918,0.01746160071251075,0.70391446352005,0.030061349016840308,0.00848431533401315
2,LeakyReLU,0.7,64,256,256,1024,0.7962185939153036,0.013901111011759252,0.7019128998120626,0.03168839460957932,0.7955864270528158,0.007548491883571796,0.6955351829528809,0.02456131779002106,-0.0007939614413916069
2,LeakyReLU,0.7,64,256,512,512,0.7798251509666443,0.011600219281289872,0.7087842226028442,0.025392917734726777,0.7808844248453776,0.012613614602895772,0.6997658610343933,0.0249260471768671,0.0013583479289174512
2,LeakyReLU,0.7,64,256,512,1024,0.7869736552238464,0.008455220424139232,0.7179867029190063,0.015111732182240685,0.7941170533498129,0.0030546972595117965,0.7056712110837301,0.010684284133684488,0.009077048613443816
2,LeakyReLU,0.7,64,256,1024,512,0.7987348437309265,0.00842748722777309,0.6542014280954996,0.01333055296432559,0.8018861413002014,0.01651169415525416,0.6423062086105347,0.02664955522847144,0.0039453613348768525
2,LeakyReLU,0.7,64,256,1024,1024,0.7936959862709045,0.00397280401959626,0.683386484781901,0.043230845630584894,0.7955897251764933,0.005224294211649962,0.6721818447113037,0.043909254469411164,0.0023859751571710447
2,LeakyReLU,0.7,64,512,256,512,0.7957945466041565,0.00730813846411847,0.6678357919057211,0.017834617780158664,0.8002104560534159,0.009603492555100615,0.659710705280304,0.013811528308656165,0.00554905718831969
2,LeakyReLU,0.7,64,512,256,1024,0.7932724754015604,0.011221072195556752,0.6969281832377116,0.017902104958890774,0.7848773996035258,0.013087866651924499,0.6888721386591593,0.026439209482594827,-0.010582840144283361
2,LeakyReLU,0.7,64,512,512,512,0.8004172841707865,0.007086767965365017,0.6471718549728394,0.03008853151198508,0.8063013553619385,0.007752829273943237,0.6286014318466187,0.022792989397789287,0.007351254536248218
2,LeakyReLU,0.7,64,512,512,1024,0.8063036998112997,0.00896947815255864,0.6513356963793436,0.012207329348002727,0.8081905245780945,0.01014189347658456,0.6466912825902303,0.012377018546361604,0.0023400919123109315
2,LeakyReLU,0.7,64,512,1024,512,0.8033549388249716,0.011566153171944427,0.6216331322987875,0.009162083698936221,0.808401346206665,0.008970887486759288,0.6053625146547953,0.006095049198480991,0.006281665970803168
2,LeakyReLU,0.7,64,512,1024,1024,0.8037810921669006,0.010320766012784364,0.6138755877812704,0.019056421745821617,0.8048296173413595,0.012097888907490103,0.594180703163147,0.02899666621629839,0.0013044909673505212
2,LeakyReLU,0.7,128,128,256,512,0.7785731156667074,0.0035066159982231303,0.7370029091835022,0.003783113812387062,0.7859254876772562,0.005235159784709477,0.7257815996805826,0.008054661049450112,0.009443393128534698
2,LeakyReLU,0.7,128,128,256,1024,0.7995792428652445,0.004742141201416759,0.7180648048718771,0.005963385824572801,0.802313506603241,0.009010196143370838,0.7051137685775757,0.012158563497746347,0.003419628213706981
2,LeakyReLU,0.7,128,128,512,512,0.7949522535006205,0.01486337114882377,0.6987563769022623,0.013762233939958941,0.7939068873723348,0.004053107660572042,0.6854782899220785,0.01205372137662511,-0.0013150049247389623
2,LeakyReLU,0.7,128,128,512,1024,0.7924392024676005,0.0051918279524836,0.6889102260271708,0.015903869916925616,0.8002092838287354,0.0053772237151298785,0.6806829969088236,0.009166263892709206,0.009805271290137328
2,LeakyReLU,0.7,128,128,1024,512,0.8021012941996256,0.002687741451491048,0.6554315288861593,0.013002260985227786,0.8006270925203959,0.011123263007097784,0.6466734210650126,0.015031997451466531,-0.0018379245737295115
