mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation_function,param_dropout_rate,param_units_1,param_units_2,param_units_3,param_units_4,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
14.252695560455322,1.4601794161203818,2.36344838142395,0.3729483448590963,LeakyReLU,0.5,256,128,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.8110831379890442,0.7957124710083008,0.7767969965934753,0.7945308685302734,0.0140221731853826,81
10.610964059829712,0.5920018387278477,2.5741888682047525,0.5677431694056121,LeakyReLU,0.5,64,512,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.7884131073951721,0.7894073128700256,0.8045397400856018,0.7941200534502665,0.0073790023406734,82
17.855958064397175,2.4135668434789523,3.813548485438029,0.5819745807261172,LeakyReLU,0.3,128,512,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7947103381156921,0.7831021547317505,0.8045397400856018,0.7941174109776815,0.0087618943307238,83
19.308734099070232,1.5561006337073373,1.8516515890757244,0.2240837522040398,relu,0.3,256,256,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.7884131073951721,0.7994955778121948,0.7931904196739197,0.7936997016270956,0.0045387086061212,84
15.867222229639689,2.6849721447302763,2.883784055709839,0.6022178494244357,relu,0.5,128,256,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7745591998100281,0.8032786846160889,0.8007566332817078,0.7928648392359415,0.0129849274629467,85
13.417556206385294,0.4475572164767244,2.7009294827779136,0.2970450008560802,LeakyReLU,0.3,256,256,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.8236775994300842,0.7667086720466614,0.7881462574005127,0.7928441762924194,0.0234935097880333,86
18.510656515757244,2.373911017098154,2.5901249249776206,0.1635156696920064,LeakyReLU,0.5,64,512,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7846347689628601,0.8083228468894958,0.7843631505966187,0.7924402554829916,0.0112312355056094,87
13.8992071946462,1.1261056574787924,2.0237918694814048,0.1410960507734281,relu,0.3,128,512,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7871536612510681,0.7969735264778137,0.7931904196739197,0.7924392024676005,0.0040439818443512,88
15.652505000432331,1.3489233867631494,2.170584281285604,0.4340785062855657,LeakyReLU,0.5,64,512,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7921914458274841,0.8007566332817078,0.7843631505966187,0.7924370765686035,0.0066948646728825,89
10.879937807718912,0.7536653821271942,1.781118631362915,0.1046905647287284,LeakyReLU,0.5,64,256,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.8060453534126282,0.7843631505966187,0.7868852615356445,0.7924312551816305,0.0096815292827676,90
19.67676591873169,1.219974650631216,2.3258161544799805,0.162930864729113,relu,0.3,64,128,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.8085642457008362,0.7881462574005127,0.7805801033973694,0.7924302021662394,0.0118192552552185,91
19.951881488164265,2.592604829392052,2.020514329274496,0.5602037548329563,LeakyReLU,0.5,128,256,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.8098236918449402,0.7591425180435181,0.8083228468894958,0.7924296855926514,0.0235455555109398,92
18.169418891270958,1.6627298116036304,2.4537603855133057,0.3879277962774405,LeakyReLU,0.5,256,256,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.8085642457008362,0.8007566332817078,0.7667086720466614,0.7920098503430685,0.0181723585024393,93
21.067325750986736,0.4710627811637065,3.1464390754699707,0.8744738970183313,relu,0.3,128,512,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7682619690895081,0.7994955778121948,0.8070617914199829,0.7916064461072286,0.0167935573462529,94
25.15242075920105,4.460793227173469,2.9102799892425537,0.5930642543612056,relu,0.5,128,512,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7821158766746521,0.809583842754364,0.7831021547317505,0.7916006247202555,0.0127224286006561,95
19.275960365931198,2.735740466907552,2.8699835936228437,0.5322241108662235,relu,0.3,128,256,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7858942151069641,0.7969735264778137,0.7919293642044067,0.7915990352630615,0.0045291370053743,96
13.667864084243774,0.5244977828060734,2.380011479059855,0.4006632780429097,LeakyReLU,0.5,128,256,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.8098236918449402,0.7881462574005127,0.7767969965934753,0.7915889819463094,0.0137010927552502,97
14.440088351567589,1.5061430725542029,2.543035666147868,0.430465306269631,LeakyReLU,0.3,256,512,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.8161209225654602,0.7969735264778137,0.7616645693778992,0.7915863394737244,0.0225557079026554,98
16.102051258087158,1.1837180134233367,2.7592804431915283,0.6003857409300745,relu,0.3,64,512,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.8022670149803162,0.7730138897895813,0.7982345819473267,0.7911718289057413,0.0129447078955331,99
19.62582310040792,0.3957729156679649,2.3164703845977783,0.1388087781329166,relu,0.3,256,512,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.8110831379890442,0.7793190479278564,0.7831021547317505,0.7911681135495504,0.0141664891696718,100
13.349662939707438,0.7760850944025479,3.2169055143992105,0.3671260037111689,LeakyReLU,0.3,64,512,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.8123425841331482,0.7944514751434326,0.7667086720466614,0.7911675771077474,0.0187741217781442,101
19.461716890335083,3.34077692677064,2.7522455056508384,0.2949750598008018,LeakyReLU,0.5,64,512,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.8173803687095642,0.7654476761817932,0.7906683683395386,0.7911654710769653,0.0212043465928516,102
18.32218845685323,0.4767069385553261,1.8270128568013508,0.4169881279756536,LeakyReLU,0.5,256,128,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.7934508919715881,0.8032786846160889,0.7755359411239624,0.7907551725705465,0.0114852116925591,103
14.069774389266968,1.1232230428944958,2.4940685431162515,0.1384886163365144,LeakyReLU,0.5,256,256,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.7934508919715881,0.7957124710083008,0.7818410992622375,0.7903348207473755,0.0060765211228764,104
16.241514285405476,1.995855993006196,2.540400425593058,0.3323816084700811,LeakyReLU,0.5,128,512,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7947103381156921,0.7730138897895813,0.8020176291465759,0.7899139523506165,0.0123168776205033,105
13.777955134709677,0.7291538684906113,3.250970443089803,0.7662266234771696,LeakyReLU,0.3,64,128,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7947103381156921,0.7906683683395386,0.7843631505966187,0.7899139523506165,0.0042577717178491,105
14.519253094991049,1.6552373445878803,2.0959306557973227,0.1213626356422481,LeakyReLU,0.3,128,512,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7921914458274841,0.8020176291465759,0.7742748856544495,0.7894946535428365,0.0114853376263646,107
15.643084367116291,0.9621638584576496,1.579045295715332,0.4326243354543137,LeakyReLU,0.5,128,512,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.8022670149803162,0.7755359411239624,0.7906683683395386,0.7894904414812723,0.0109446550468262,108
19.64833847681681,0.4508144448452602,2.495371103286743,0.2333635350299343,LeakyReLU,0.3,128,512,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.8173803687095642,0.7641866207122803,0.7868852615356445,0.7894840836524963,0.0217938693794977,109
14.136403719584148,0.5769673245755723,3.048267364501953,0.3134032861627849,relu,0.3,128,128,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.7808564305305481,0.7881462574005127,0.7982345819473267,0.7890790899594625,0.0071251979669993,110
10.4076460202535,1.181515500947014,2.0014429092407227,0.4731603859059325,LeakyReLU,0.3,64,128,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7909319996833801,0.80580073595047,0.7704917788505554,0.7890748381614685,0.0144745155257957,111
13.681909163792929,0.8635775658618836,2.67611026763916,0.3690741098327071,LeakyReLU,0.5,64,512,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.7984886765480042,0.7856242060661316,0.7831021547317505,0.7890716791152954,0.0067379554870917,112
10.8652978738149,1.212000074493617,2.7411237557729087,0.381954233261288,LeakyReLU,0.5,128,512,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.8136020302772522,0.7692307829856873,0.7831021547317505,0.7886449893315634,0.0185336479248413,113
16.615813811620075,2.7084840998772464,1.810427188873291,0.9237083744695718,LeakyReLU,0.5,256,512,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.8035264611244202,0.7780579924583435,0.7831021547317505,0.7882288694381714,0.0110113010678274,114
12.973846912384031,0.9720379280673036,2.192956527074178,0.3566398535242727,LeakyReLU,0.5,128,128,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7934508919715881,0.7894073128700256,0.7793190479278564,0.7873924175898234,0.0059426204243428,115
17.96020571390788,1.06031123984613,4.390919844309489,0.8754350869234617,relu,0.3,64,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7833753228187561,0.7730138897895813,0.8045397400856018,0.7869763175646464,0.0131198369296705,116
17.385865529378254,1.9706011819227764,2.872934103012085,0.4888995066898639,relu,0.5,256,512,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7884131073951721,0.8032786846160889,0.7679697275161743,0.7865538398424784,0.0144746507095514,117
12.25500464439392,1.622182279326754,1.8635778427124023,0.0880280527253768,relu,0.3,256,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7783375382423401,0.814628005027771,0.7654476761817932,0.7861377398173014,0.0208216000795191,118
13.622498273849487,0.4019954369021792,3.205458720525106,0.7037095887031766,relu,0.3,64,128,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7821158766746521,0.7906683683395386,0.7856242060661316,0.7861361503601074,0.0035102557969079,119
13.407208840052286,1.4788840280504512,2.489288886388143,0.5443513471202548,LeakyReLU,0.5,128,256,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.7972292304039001,0.7969735264778137,0.7641866207122803,0.7861297925313314,0.0155165167533342,120
15.550567944844564,2.108264624818621,2.700993776321411,0.758328777146485,LeakyReLU,0.3,64,256,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7984886765480042,0.7704917788505554,0.7894073128700256,0.7861292560895284,0.0116623557472315,121
13.07805347442627,0.8850434146976206,2.16973884900411,0.1660472142003436,LeakyReLU,0.3,128,256,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7997481226921082,0.7742748856544495,0.7843631505966187,0.7861287196477255,0.0104740751970394,122
12.595790147781372,0.4454308211633065,2.095291376113892,0.1226476486561207,relu,0.3,128,256,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7808564305305481,0.7881462574005127,0.7881462574005127,0.7857163151105245,0.0034364573422852,123
13.80253267288208,0.7401548081264744,2.8105525175730386,0.2045209866061762,LeakyReLU,0.3,256,256,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7871536612510681,0.7793190479278564,0.7894073128700256,0.7852933406829834,0.0043234914014701,124
14.864702542622885,1.492183012558512,2.4572646617889404,0.5266418564231836,relu,0.3,64,256,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7833753228187561,0.7994955778121948,0.7717528343200684,0.7848745783170065,0.0113754349192827,125
14.681231339772545,3.044273069492709,3.2600154876708984,0.5002729798544274,LeakyReLU,0.5,128,512,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7972292304039001,0.7957124710083008,0.7616645693778992,0.7848687569300333,0.0164195184609049,126
14.19213851292928,0.4653878880140198,2.430089791615804,0.3866922311481869,relu,0.3,128,128,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7795969843864441,0.7894073128700256,0.7831021547317505,0.7840354839960734,0.004059060964942,127
14.224968671798706,0.7907047146727897,2.836169878641764,0.0264824930850035,relu,0.3,128,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7821158766746521,0.8070617914199829,0.7629256248474121,0.7840344309806824,0.0180695127751934,128
19.131065607070923,1.9830014396950504,2.6102136770884194,0.8110604200053476,relu,0.5,128,512,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.764483630657196,0.8171500563621521,0.7692307829856873,0.7836214900016785,0.0237873556811034,129
13.692533810933432,0.7388020109117743,2.3281741937001548,0.5094368348382364,LeakyReLU,0.5,64,128,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7808564305305481,0.7906683683395386,0.7793190479278564,0.7836146155993143,0.0050270904180536,130
18.576630274454757,1.6354623117136462,2.7448971271514893,0.4649103422096634,relu,0.3,64,128,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.7682619690895081,0.7906683683395386,0.7906683683395386,0.7831995685895284,0.0105624779011131,131
14.781312465667725,0.5863933534493728,2.363927205403646,0.2958996156291855,relu,0.3,64,256,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.7682619690895081,0.7994955778121948,0.7805801033973694,0.7827792167663574,0.0128455349743979,132
19.95273033777873,0.6009064318567156,1.9609222412109373,0.7559151282088531,LeakyReLU,0.5,64,256,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.8047859072685242,0.7906683683395386,0.75157630443573,0.7823435266812643,0.0225061872956813,133
19.523539861043293,0.3385656589625996,2.9624226888020835,0.1856922540554521,LeakyReLU,0.3,64,512,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.8073047995567322,0.7654476761817932,0.7742748856544495,0.7823424537976583,0.0180151591003281,134
14.095608154932656,0.8085976951867877,2.360193252563477,0.1382526007361023,relu,0.3,64,256,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.7795969843864441,0.7906683683395386,0.7755359411239624,0.7819337646166483,0.0063949456469873,135
15.931955973307293,2.332970032739295,2.920703728993734,0.3761571419316835,LeakyReLU,0.3,64,512,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7833753228187561,0.7805801033973694,0.7818410992622375,0.7819321751594543,0.0011429593220276,136
13.271959145863852,0.4222730797416735,2.1476172606150308,0.3328760592945521,LeakyReLU,0.5,128,128,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7934508919715881,0.7818410992622375,0.7704917788505554,0.7819279233614603,0.0093732197472106,137
12.02112317085266,1.5531059449623323,2.142789840698242,0.6681009138844795,relu,0.3,64,128,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7884131073951721,0.7818410992622375,0.7742748856544495,0.7815096974372864,0.005776659869662,138
14.058237075805664,0.0692096688208872,2.2083077430725098,0.3302662238096704,relu,0.5,256,512,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.761964738368988,0.7969735264778137,0.7843631505966187,0.7811004718144735,0.0144772837194173,139
19.81160124142965,0.6698471241945635,3.253476858139038,0.5701841000169845,relu,0.3,64,256,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.767002522945404,0.8020176291465759,0.7730138897895813,0.7806780139605204,0.0152876532982341,140
17.708776553471882,2.6115683091059125,2.6495798428853354,0.5695265638841699,relu,0.3,64,256,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.767002522945404,0.7831021547317505,0.7919293642044067,0.7806780139605204,0.0103196963019569,140
20.043618202209476,1.872952292602578,2.536475578943888,0.41408195267697,relu,0.3,64,512,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7783375382423401,0.7704917788505554,0.7931904196739197,0.7806732455889384,0.0094127119865898,142
11.675474166870115,1.136858474512068,2.3765876293182373,0.5631401388080548,LeakyReLU,0.5,64,128,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7795969843864441,0.7969735264778137,0.7654476761817932,0.7806727290153503,0.0128928333865947,143
11.791315952936808,0.9132012465534004,2.226554075876872,0.5070719056080913,LeakyReLU,0.5,128,128,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.767002522945404,0.7931904196739197,0.7805801033973694,0.7802576820055643,0.0106935946694355,144
12.53898827234904,0.8985989996715773,2.513217290242513,0.5076937732952166,LeakyReLU,0.5,64,128,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7682619690895081,0.7805801033973694,0.7919293642044067,0.7802571455637614,0.0096648719323434,145
14.642188231150309,0.7565940646018339,2.1371448834737143,0.3580095873033834,relu,0.3,64,512,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7871536612510681,0.7919293642044067,0.7616645693778992,0.7802491982777914,0.013285158591066,146
16.38473097483317,0.7369304723586027,1.889628489812215,0.1073420483238595,LeakyReLU,0.5,64,128,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7657430768013,0.7831021547317505,0.7906683683395386,0.7798378666241964,0.0104342136647788,147
16.927855650583904,1.38482134074783,2.378514528274536,0.7023763860350826,relu,0.5,256,256,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7707808613777161,0.8083228468894958,0.7604035139083862,0.7798357407251993,0.0205841160175627,148
18.02338814735413,2.097418014663726,3.1437827746073403,0.1706343436652709,relu,0.5,256,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7732997536659241,0.7994955778121948,0.7641866207122803,0.7789939840634664,0.0149666029932451,149
18.38154419263204,1.5342158480693668,1.952268918355306,0.2931423488630705,relu,0.5,64,256,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.764483630657196,0.7894073128700256,0.7805801033973694,0.7781570156415304,0.0103183008764654,150
15.397353887557983,2.1127289692718327,1.87628976504008,0.231488393755215,relu,0.3,256,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7833753228187561,0.7894073128700256,0.7616645693778992,0.7781490683555603,0.011913584848204,151
12.63910230000814,1.096321161032269,2.461513996124268,0.307814932910075,relu,0.3,128,128,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7934508919715881,0.7931904196739197,0.7477931976318359,0.7781448364257812,0.0214621130454429,152
12.558322111765545,1.2462762723530765,1.72458283106486,0.0257350980998518,LeakyReLU,0.5,64,256,256,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.761964738368988,0.7767969965934753,0.7931904196739197,0.7773173848787943,0.0127531406906929,153
13.438470443089804,0.8912397210711658,2.3000481923421225,0.4803241992760804,LeakyReLU,0.3,64,256,512,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.767002522945404,0.7805801033973694,0.7831021547317505,0.7768949270248413,0.0070703573500667,154
20.024998744328816,0.6813560972877772,2.224849541982015,0.1663924705072677,LeakyReLU,0.3,64,128,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.7959697842597961,0.7717528343200684,0.7629256248474121,0.7768827478090922,0.0139693981526624,155
13.66665522257487,0.2293426764145822,2.8679285844167075,0.6118793863131641,LeakyReLU,0.5,64,256,1024,512,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7947103381156921,0.755359411239624,0.7780579924583435,0.7760425806045532,0.0161280351191481,156
20.50602626800537,0.4196870335693735,1.802033106486003,0.117731062818624,LeakyReLU,0.5,64,128,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.7758186459541321,0.7477931976318359,0.8020176291465759,0.7752098242441813,0.0221412170875957,157
13.367783546447754,0.4027730076602449,2.10142183303833,0.1929472124546705,relu,0.5,256,128,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.74685138463974,0.8070617914199829,0.7704917788505554,0.7748016516367594,0.0247689930320892,158
19.974878390630085,0.6038979444290147,2.024633804957072,0.4518700380696613,relu,0.5,128,256,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.7707808613777161,0.7894073128700256,0.7629256248474121,0.7743712663650513,0.0111052001666357,159
14.881839434305826,1.5400786710551049,1.8992966016133623,0.2505463416041785,relu,0.3,128,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7871536612510681,0.7755359411239624,0.7604035139083862,0.7743643720944723,0.0109520782261311,160
12.836954593658447,0.2263532135112045,2.063291867574056,0.1185607535896896,LeakyReLU,0.5,64,256,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.8035264611244202,0.7805801033973694,0.7377049326896667,0.7739371657371521,0.0272789890689997,161
13.775972207387287,0.4639013565172982,2.800707896550497,0.5748177747277815,relu,0.5,256,256,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.75944584608078,0.8007566332817078,0.7604035139083862,0.7735353310902914,0.0192523375492313,162
17.9143226146698,0.8384358517374269,2.5839032332102456,0.3710601983554492,LeakyReLU,0.5,128,512,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7871536612510681,0.7881462574005127,0.7452711462974548,0.7735236883163452,0.0199816734313528,163
